timestamp,weekday,weekend,shift,ambient_temp_c,operational_load_pct,machine_state,maintenance_flag,production_speed_m_min,furnace_temp_c,energy_consumption_kwh_15min,grid_emission_factor_kg_per_kwh,co2_emissions_kg_15min
2025-09-02 01:00:00,Tuesday,False,Night,23.2,92.2,Normal,0,5.53,1054.5,657.74,0.583,383.46
2025-09-02 01:15:00,Tuesday,False,Night,24.86,96.5,Normal,0,5.93,1061.0,675.68,0.597,403.38
2025-09-02 01:30:00,Tuesday,False,Night,23.84,86.9,Normal,0,5.24,1025.7,604.81,0.588,355.63
2025-09-02 01:45:00,Tuesday,False,Night,25.01,87.5,Normal,0,5.51,1047.2,624.4,0.597,372.77
2025-09-02 02:00:00,Tuesday,False,Night,23.96,81.5,Normal,0,4.98,1030.8,561.62,0.596,334.73
2025-09-02 02:15:00,Tuesday,False,Night,24.82,70.0,Normal,0,4.68,978.8,472.06,0.581,274.27
2025-09-02 02:30:00,Tuesday,False,Night,24.49,68.0,Normal,0,4.83,996.1,468.87,0.619,290.23
2025-09-02 02:45:00,Tuesday,False,Night,25.23,76.0,Normal,0,5.07,1026.6,522.46,0.605,316.09
2025-09-02 03:00:00,Tuesday,False,Night,26.42,77.8,Normal,0,4.75,1009.0,529.88,0.602,318.99
2025-09-02 03:15:00,Tuesday,False,Night,24.59,88.7,Normal,0,5.64,1043.2,614.02,0.603,370.25
2025-09-02 03:30:00,Tuesday,False,Night,26.52,87.3,Normal,0,5.72,1040.4,623.93,0.62,386.84
2025-09-02 03:45:00,Tuesday,False,Night,26.56,99.7,Normal,0,6.41,1086.2,710.21,0.611,433.94
2025-09-02 04:00:00,Tuesday,False,Night,26.06,96.9,Normal,0,5.94,1074.5,696.8,0.603,420.17
2025-09-02 04:15:00,Tuesday,False,Night,25.54,93.6,Normal,0,5.52,1049.8,640.94,0.591,378.8
2025-09-02 04:30:00,Tuesday,False,Night,26.89,82.9,Normal,0,5.32,1033.9,574.47,0.592,340.09
2025-09-02 04:45:00,Tuesday,False,Night,26.52,87.7,Normal,0,5.7,1061.3,618.58,0.579,358.16
2025-09-02 05:00:00,Tuesday,False,Night,27.22,82.4,Normal,0,5.2,1025.2,580.14,0.592,343.44
2025-09-02 05:15:00,Tuesday,False,Night,27.13,76.7,Normal,0,5.14,1015.8,546.86,0.6,328.12
2025-09-02 05:30:00,Tuesday,False,Night,28.45,83.4,Normal,0,5.15,1037.8,573.0,0.598,342.65
2025-09-02 05:45:00,Tuesday,False,Night,27.01,88.5,Normal,0,5.56,1040.4,628.46,0.596,374.56
2025-09-02 06:00:00,Tuesday,False,Day,26.39,100.0,Normal,0,5.63,1087.6,684.33,0.583,398.96
2025-09-02 06:15:00,Tuesday,False,Day,27.34,100.0,Normal,0,5.86,1070.5,712.63,0.592,421.88
2025-09-02 06:30:00,Tuesday,False,Day,27.34,99.0,Normal,0,5.96,1060.7,684.55,0.592,405.25
2025-09-02 06:45:00,Tuesday,False,Day,28.2,96.6,Normal,0,5.8,1062.3,683.1,0.559,381.85
2025-09-02 07:00:00,Tuesday,False,Day,27.71,99.5,Normal,0,5.78,1078.5,710.92,0.582,413.76
2025-09-02 07:15:00,Tuesday,False,Day,27.23,100.0,Normal,0,5.93,1067.8,713.84,0.597,426.16
2025-09-02 07:30:00,Tuesday,False,Day,28.0,100.0,Normal,0,6.05,1077.2,691.48,0.57,394.14
2025-09-02 07:45:00,Tuesday,False,Day,25.74,100.0,Normal,0,5.99,1077.5,702.35,0.545,382.78
2025-09-02 08:00:00,Tuesday,False,Day,26.03,100.0,Normal,0,6.01,1063.6,713.24,0.559,398.7
2025-09-02 08:15:00,Tuesday,False,Day,25.63,100.0,Normal,0,6.11,1068.4,715.13,0.546,390.46
2025-09-02 08:30:00,Tuesday,False,Day,25.86,100.0,Normal,0,5.95,1075.9,708.73,0.554,392.64
2025-09-02 08:45:00,Tuesday,False,Day,24.87,100.0,Normal,0,6.2,1077.9,688.62,0.545,375.3
2025-09-02 09:00:00,Tuesday,False,Day,26.25,100.0,Normal,0,5.85,1069.1,715.61,0.564,403.6
2025-09-02 09:15:00,Tuesday,False,Day,25.33,100.0,Normal,0,6.29,1073.9,725.69,0.559,405.66
2025-09-02 09:30:00,Tuesday,False,Day,24.08,100.0,Normal,0,6.17,1069.4,711.05,0.551,391.79
2025-09-02 09:45:00,Tuesday,False,Day,24.17,100.0,Normal,0,5.95,1077.6,708.39,0.557,394.57
2025-09-02 10:00:00,Tuesday,False,Day,24.96,100.0,Normal,0,5.96,1076.5,711.23,0.536,381.22
2025-09-02 10:15:00,Tuesday,False,Day,25.09,100.0,Normal,0,6.03,1069.5,721.5,0.539,388.89
2025-09-02 10:30:00,Tuesday,False,Day,25.72,100.0,Normal,0,6.09,1076.8,711.07,0.557,396.07
2025-09-02 10:45:00,Tuesday,False,Day,26.15,100.0,Normal,0,6.16,1070.0,707.37,0.538,380.57
2025-09-02 11:00:00,Tuesday,False,Day,23.83,100.0,Normal,0,5.8,1075.1,707.02,0.535,378.26
2025-09-02 11:15:00,Tuesday,False,Day,22.39,100.0,Normal,0,6.07,1074.1,707.88,0.518,366.68
2025-09-02 11:30:00,Tuesday,False,Day,21.16,100.0,Normal,0,5.68,1088.3,702.11,0.519,364.4
2025-09-02 11:45:00,Tuesday,False,Day,22.75,100.0,Normal,0,5.97,1067.9,688.03,0.51,350.9
2025-09-02 12:00:00,Tuesday,False,Day,21.56,100.0,Normal,0,6.22,1068.5,715.47,0.535,382.78
2025-09-02 12:15:00,Tuesday,False,Day,21.55,100.0,Normal,0,5.79,1064.5,713.89,0.5,356.94
2025-09-02 12:30:00,Tuesday,False,Day,21.07,100.0,Normal,0,5.76,1061.0,711.56,0.522,371.43
2025-09-02 12:45:00,Tuesday,False,Day,21.12,95.1,Normal,0,5.82,1053.4,677.57,0.517,350.3
2025-09-02 13:00:00,Tuesday,False,Day,21.77,97.8,Normal,0,6.11,1069.6,692.52,0.493,341.41
2025-09-02 13:15:00,Tuesday,False,Day,20.73,100.0,Normal,0,6.05,1074.9,709.15,0.519,368.05
2025-09-02 13:30:00,Tuesday,False,Day,20.17,100.0,Normal,0,5.71,1070.9,713.17,0.503,358.72
2025-09-02 13:45:00,Tuesday,False,Day,19.17,100.0,Normal,0,5.75,1065.4,710.21,0.491,348.71
2025-09-02 14:00:00,Tuesday,False,Evening,18.37,100.0,Normal,0,6.01,1063.1,720.89,0.507,365.49
2025-09-02 14:15:00,Tuesday,False,Evening,19.04,99.0,Normal,0,5.78,1057.8,687.76,0.494,339.75
2025-09-02 14:30:00,Tuesday,False,Evening,19.12,99.4,Normal,0,5.99,1061.7,694.57,0.499,346.59
2025-09-02 14:45:00,Tuesday,False,Evening,20.33,98.5,Normal,0,5.96,1054.6,690.67,0.496,342.57
2025-09-02 15:00:00,Tuesday,False,Evening,18.78,96.1,Normal,0,5.76,1068.5,665.56,0.491,326.79
2025-09-02 15:15:00,Tuesday,False,Evening,19.24,94.5,Normal,0,6.03,1068.7,655.79,0.488,320.03
2025-09-02 15:30:00,Tuesday,False,Evening,17.84,95.0,Normal,0,5.87,1038.7,671.79,0.508,341.27
2025-09-02 15:45:00,Tuesday,False,Evening,17.1,91.0,Normal,0,5.79,1045.9,643.48,0.504,324.31
2025-09-02 16:00:00,Tuesday,False,Evening,17.11,87.7,Normal,0,5.6,1037.5,616.29,0.503,309.99
2025-09-02 16:15:00,Tuesday,False,Evening,17.14,96.6,Normal,0,5.83,1059.3,682.48,0.498,339.88
2025-09-02 16:30:00,Tuesday,False,Evening,19.29,100.0,Normal,0,5.97,1063.1,690.67,0.503,347.41
2025-09-02 16:45:00,Tuesday,False,Evening,16.82,99.0,Normal,0,5.91,1071.5,693.12,0.496,343.79
2025-09-02 17:00:00,Tuesday,False,Evening,18.05,88.7,Normal,0,5.61,1041.9,617.91,0.497,307.1
2025-09-02 17:15:00,Tuesday,False,Evening,16.58,81.4,Normal,0,5.09,1027.4,564.51,0.523,295.24
2025-09-02 17:30:00,Tuesday,False,Evening,18.0,80.2,Normal,0,5.39,1011.4,546.16,0.517,282.36
2025-09-02 17:45:00,Tuesday,False,Evening,17.53,85.0,Normal,0,5.23,1017.9,579.04,0.504,291.84
2025-09-02 18:00:00,Tuesday,False,Evening,17.08,87.5,Normal,0,5.49,1038.3,606.26,0.497,301.31
2025-09-02 18:15:00,Tuesday,False,Evening,17.19,87.1,Normal,0,5.4,1026.2,616.04,0.497,306.17
2025-09-02 18:30:00,Tuesday,False,Evening,16.73,89.0,Normal,0,5.45,1046.7,622.92,0.51,317.69
2025-09-02 18:45:00,Tuesday,False,Evening,17.66,83.3,Normal,0,5.6,1007.8,593.68,0.52,308.71
2025-09-02 19:00:00,Tuesday,False,Evening,17.02,80.9,Normal,0,5.1,1014.5,558.86,0.523,292.28
2025-09-02 19:15:00,Tuesday,False,Evening,16.49,80.2,Normal,0,5.09,1011.2,555.35,0.526,292.11
2025-09-02 19:30:00,Tuesday,False,Evening,16.57,70.2,Normal,0,4.59,988.5,490.43,0.53,259.93
2025-09-02 19:45:00,Tuesday,False,Evening,17.86,63.9,Normal,0,4.41,978.5,444.66,0.52,231.22
2025-09-02 20:00:00,Tuesday,False,Evening,19.14,58.7,Normal,0,,967.6,407.27,0.548,223.18
2025-09-02 20:15:00,Tuesday,False,Evening,18.18,65.3,Normal,0,4.3,985.3,437.72,0.534,233.74
2025-09-02 20:30:00,Tuesday,False,Evening,18.15,68.1,Normal,0,4.53,993.2,466.9,0.542,253.06
2025-09-02 20:45:00,Tuesday,False,Evening,18.68,72.7,Normal,0,4.89,997.7,514.29,0.536,275.66
2025-09-02 21:00:00,Tuesday,False,Evening,19.72,62.1,Normal,0,4.48,990.3,451.57,0.549,247.91
2025-09-02 21:15:00,Tuesday,False,Evening,19.09,54.8,Normal,0,4.0,965.8,382.88,0.57,218.24
2025-09-02 21:30:00,Tuesday,False,Evening,18.84,61.3,Normal,0,4.3,968.2,412.37,0.542,223.5
2025-09-02 21:45:00,Tuesday,False,Evening,20.32,46.4,Normal,0,3.55,933.6,348.66,0.544,189.67
2025-09-02 22:00:00,Tuesday,False,Night,20.05,49.3,Normal,0,3.66,939.0,356.14,0.55,195.88
2025-09-02 22:15:00,Tuesday,False,Night,21.23,40.6,Normal,0,3.19,923.8,292.48,0.559,163.5
2025-09-02 22:30:00,Tuesday,False,Night,20.44,49.0,Normal,0,3.49,933.5,319.41,0.56,178.87
2025-09-02 22:45:00,Tuesday,False,Night,19.62,45.9,Normal,0,3.48,926.5,325.62,0.558,181.7
2025-09-02 23:00:00,Tuesday,False,Night,19.82,54.9,Normal,0,4.13,938.2,386.61,0.571,220.75
2025-09-02 23:15:00,Tuesday,False,Night,22.55,75.7,Normal,0,4.87,1006.5,512.35,0.59,302.29
2025-09-02 23:30:00,Tuesday,False,Night,22.94,61.1,Normal,0,4.23,982.0,435.41,0.575,250.36
2025-09-02 23:45:00,Tuesday,False,Night,21.74,66.1,Normal,0,4.45,983.8,451.46,0.579,261.4
2025-09-03 00:00:00,Wednesday,False,Night,22.11,55.5,Normal,0,4.21,958.1,397.42,0.586,232.89
2025-09-03 00:15:00,Wednesday,False,Night,23.91,59.6,Normal,0,4.07,972.8,440.73,0.591,260.47
2025-09-03 00:30:00,Wednesday,False,Night,22.18,59.3,Normal,0,4.24,960.4,418.67,0.601,251.62
2025-09-03 00:45:00,Wednesday,False,Night,22.68,61.2,Normal,0,4.28,973.7,428.1,0.591,253.01
2025-09-03 01:00:00,Wednesday,False,Night,24.22,56.5,Normal,0,4.08,970.1,400.05,0.591,236.43
2025-09-03 01:15:00,Wednesday,False,Night,23.71,62.6,Normal,0,4.39,980.3,445.91,0.583,259.97
2025-09-03 01:30:00,Wednesday,False,Night,24.33,54.5,Normal,0,3.99,965.9,394.39,0.602,237.42
2025-09-03 01:45:00,Wednesday,False,Night,24.5,63.6,Normal,0,4.51,991.1,437.58,0.587,256.86
2025-09-03 02:00:00,Wednesday,False,Night,25.19,61.7,Normal,0,4.3,982.1,428.83,0.588,252.15
2025-09-03 02:15:00,Wednesday,False,Night,26.32,54.0,Normal,0,4.22,952.7,382.85,0.6,229.71
2025-09-03 02:30:00,Wednesday,False,Night,25.53,65.3,Normal,0,4.48,983.3,452.87,0.614,278.06
2025-09-03 02:45:00,Wednesday,False,Night,26.23,65.2,Normal,0,4.21,1001.8,470.03,0.607,285.31
2025-09-03 03:00:00,Wednesday,False,Night,24.31,77.0,Normal,0,,1016.9,542.58,0.599,325.01
2025-09-03 03:15:00,Wednesday,False,Night,26.14,83.2,Normal,0,5.33,1032.8,579.18,0.59,341.72
2025-09-03 03:30:00,Wednesday,False,Night,25.71,76.6,Normal,0,4.98,1007.6,543.74,0.615,334.4
2025-09-03 03:45:00,Wednesday,False,Night,25.6,75.1,Normal,0,4.87,1009.9,522.48,0.599,312.97
2025-09-03 04:00:00,Wednesday,False,Night,26.04,74.9,Normal,0,4.58,1016.2,498.32,0.596,297.0
2025-09-03 04:15:00,Wednesday,False,Night,26.63,83.3,Normal,0,4.98,1032.1,590.88,0.604,356.89
2025-09-03 04:30:00,Wednesday,False,Night,27.77,84.1,Normal,0,5.55,1030.7,587.85,0.593,348.6
2025-09-03 04:45:00,Wednesday,False,Night,26.09,83.2,Normal,0,5.18,1029.0,554.41,0.589,326.55
2025-09-03 05:00:00,Wednesday,False,Night,27.27,80.2,Normal,0,5.28,1034.3,544.61,0.589,320.78
2025-09-03 05:15:00,Wednesday,False,Night,26.93,78.4,Normal,0,4.82,1025.3,551.93,0.587,323.98
2025-09-03 05:30:00,Wednesday,False,Night,27.11,85.0,Normal,0,5.19,1040.9,573.61,0.581,333.27
2025-09-03 05:45:00,Wednesday,False,Night,28.21,83.0,Normal,0,5.36,1036.0,593.01,0.578,342.76
2025-09-03 06:00:00,Wednesday,False,Day,27.85,92.8,Normal,0,5.67,1047.2,650.19,0.598,388.81
2025-09-03 06:15:00,Wednesday,False,Day,28.48,88.1,Normal,0,5.56,1047.6,623.64,0.593,369.82
2025-09-03 06:30:00,Wednesday,False,Day,27.25,84.1,Normal,0,5.31,1043.0,583.51,0.575,335.52
2025-09-03 06:45:00,Wednesday,False,Day,26.76,75.4,Normal,0,4.89,1010.2,527.98,0.59,311.51
2025-09-03 07:00:00,Wednesday,False,Day,27.07,71.7,Normal,0,4.66,1011.1,500.25,0.582,291.15
2025-09-03 07:15:00,Wednesday,False,Day,27.34,81.9,Normal,0,5.03,1033.4,566.13,0.573,324.39
2025-09-03 07:30:00,Wednesday,False,Day,27.18,80.7,Normal,0,5.37,1032.5,554.5,0.561,311.07
2025-09-03 07:45:00,Wednesday,False,Day,26.03,85.1,Normal,0,5.59,1036.4,600.5,0.573,344.09
2025-09-03 08:00:00,Wednesday,False,Day,26.82,69.8,Normal,0,4.52,1005.4,465.09,0.586,272.54
2025-09-03 08:15:00,Wednesday,False,Day,26.76,74.7,Normal,0,4.73,998.8,524.14,0.564,295.61
2025-09-03 08:30:00,Wednesday,False,Day,28.4,74.6,Normal,0,4.84,1011.9,519.24,0.571,296.49
2025-09-03 08:45:00,Wednesday,False,Day,27.68,72.6,Normal,0,4.85,1011.7,510.39,0.555,283.27
2025-09-03 09:00:00,Wednesday,False,Day,25.27,74.8,Normal,0,4.87,1012.0,492.82,0.563,277.46
2025-09-03 09:15:00,Wednesday,False,Day,25.48,72.7,Normal,0,4.88,1013.3,495.74,0.549,272.16
2025-09-03 09:30:00,Wednesday,False,Day,24.29,61.1,Normal,0,4.27,973.3,423.46,0.524,221.89
2025-09-03 09:45:00,Wednesday,False,Day,24.72,69.1,Normal,0,4.62,990.5,486.64,0.537,261.33
2025-09-03 10:00:00,Wednesday,False,Day,25.17,72.1,Normal,0,5.14,989.7,496.89,0.543,269.81
2025-09-03 10:15:00,Wednesday,False,Day,25.59,71.4,Normal,0,4.67,999.2,520.07,0.549,285.52
2025-09-03 10:30:00,Wednesday,False,Day,23.75,66.9,Normal,0,4.79,992.8,468.21,0.533,249.56
2025-09-03 10:45:00,Wednesday,False,Day,23.5,59.9,Normal,0,4.44,977.0,415.4,0.532,220.99
